"ID","Type","System","Difficulty","File","Line","Content","Status","AssignedDate","CompletedDate","Notes"
"ISSUE-2445","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","22","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnLevelChanged: {} has leveled ({}->{})', player->GetName(), oldlevel, player->GetLevel());","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2446","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","59","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnGiveXP: Distributing XP from '{}' to '{}' in dynamic mode - {}->{}',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2447","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","68","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnGiveXP: Distributing XP from '{}' to '{}' in fixed mode - {}->{}',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2448","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","98","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnBeforeLootMoney: Distributing money from '{}' in dynamic mode - {}->{}',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2449","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","108","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnBeforeLootMoney: Distributing money from '{}' in fixed mode - {}->{}',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2450","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","118","LOG_DEBUG('module.AutoBalance', 'AutoBalance_PlayerScript::OnBeforeLootMoney: Distributing money from a non-creature in fixed mode - {}->{}',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2451","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","137","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerEnterCombat: {} enters combat.', player->GetName());","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2452","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","151","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerEnterCombat: Map {} ({}{}) | Locking difficulty to no less than ({}) as {} enters combat.',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2453","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","176","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerLeaveCombat: {} leaves (or wasn't in) combat.', player->GetName());","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2454","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","192","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerLeaveCombat: Map {} ({}{}) | Player {} (and potentially others) are still in combat.',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2455","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","211","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerLeaveCombat: Map {} ({}{}) | Unlocking difficulty as {} leaves combat.',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2456","BUG","Player","MEDIUM","modules\mod-autobalance\src\ABPlayerScript.cpp","232","LOG_DEBUG('module.AutoBalance_CombatLocking', 'AutoBalance_PlayerScript::OnPlayerLeaveCombat: Map {} ({}{}) | Reset map config time to ({}).',","COMPLETED","","2025-12-03","Player system reviewed and resolved"
"ISSUE-2457","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","14","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2458","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","15","bool _debug_damage_and_healing = ((source && (source->GetTypeId() == TYPEID_PLAYER || source->IsControlledByPlayer())) || (target && target->GetTypeId() == TYPEID_PLAYER));","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2459","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","16","_debug_damage_and_healing = (source && source->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2460","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","18","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2461","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","19","_Debug_Output('ModifyPeriodicDamageAurasTick', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_BEFORE, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2462","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","26","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2463","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","27","_Debug_Output('ModifyPeriodicDamageAurasTick', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_AFTER, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2464","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","36","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2465","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","37","bool _debug_damage_and_healing = ((source && (source->GetTypeId() == TYPEID_PLAYER || source->IsControlledByPlayer())) || (target && target->GetTypeId() == TYPEID_PLAYER));","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2466","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","38","_debug_damage_and_healing = (source && source->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2467","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","40","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2468","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","41","_Debug_Output('ModifySpellDamageTaken', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_BEFORE, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2469","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","48","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2470","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","49","_Debug_Output('ModifySpellDamageTaken', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_AFTER, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2471","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","57","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2472","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","58","bool _debug_damage_and_healing = ((source && (source->GetTypeId() == TYPEID_PLAYER || source->IsControlledByPlayer())) || (target && target->GetTypeId() == TYPEID_PLAYER));","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2473","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","59","_debug_damage_and_healing = (source && source->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2474","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","61","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2475","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","62","_Debug_Output('ModifyMeleeDamage', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_BEFORE, 'Melee');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2476","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","68","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2477","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","69","_Debug_Output('ModifyMeleeDamage', target, source, adjustedAmount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_AFTER, 'Melee');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2478","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","76","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2479","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","77","bool _debug_damage_and_healing = ((source && (source->GetTypeId() == TYPEID_PLAYER || source->IsControlledByPlayer())) || (target && target->GetTypeId() == TYPEID_PLAYER));","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2480","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","78","_debug_damage_and_healing = (source && source->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2481","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","80","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2482","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","81","_Debug_Output('ModifyHealReceived', target, source, amount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_BEFORE, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2483","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","85","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2484","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","86","_Debug_Output('ModifyHealReceived', target, source, amount, AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_AFTER, spellInfo->SpellName[0], spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2485","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","91","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2486","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","92","bool _debug_damage_and_healing = (unit && unit->GetTypeId() == TYPEID_PLAYER);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2487","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","93","_debug_damage_and_healing = (unit && unit->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2488","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","103","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2489","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","104","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::OnAuraApply(): Spell '{}' had it's duration adjusted ({}->{}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2490","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","116","void AutoBalance_UnitScript::_Debug_Output(std::string function_name, Unit* target, Unit* source, int32 amount, Damage_Healing_Debug_Phase phase, std::string spell_name, uint32 spell_id)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2491","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","118","if (phase == AUTOBALANCE_DAMAGE_HEALING_DEBUG_PHASE_BEFORE)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2492","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","120","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance:: ------------------------------------------------');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2493","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","125","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::{}: {}: {}{} {} {}{} with {}{} for ({})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2494","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","140","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::{}: {}: {}{} damages {}{} with {}{} for (0)',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2495","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","153","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::{}: {}: ?? {} {}{} with {}{} for ({})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2496","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","166","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::{}: {}: ?? affects {}{} with {}{}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2497","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","177","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::{}: {}: W? T? F? with {}{}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2498","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","192","// only debug if the source or target is a player","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2499","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","193","bool _debug_damage_and_healing = ((source && (source->GetTypeId() == TYPEID_PLAYER || source->IsControlledByPlayer())) || (target && target->GetTypeId() == TYPEID_PLAYER));","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2500","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","194","_debug_damage_and_healing = (source && source->GetMap()->GetInstanceId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2501","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","199","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2502","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","200","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: EnableGlobal is false, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2503","HACK","Other","HIGH","modules\mod-autobalance\src\ABUnitScript.cpp","206","// hacky, but better than crashing or having the damage go to 1.0x","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-2504","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","209","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2505","BUG","Other","HIGH","modules\mod-autobalance\src\ABUnitScript.cpp","210","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is null, using target as source.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2506","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","218","//if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2507","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","219","//    LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Not in an instance, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2508","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","227","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2509","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","228","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source does not exist in the world, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2510","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","246","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2511","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","247","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Spell {}({}) is in the never modify list, returning original value of ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2512","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","263","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2513","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","264","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source or Target's map is not enabled, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2514","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","276","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2515","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","277","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a player that is self-healing, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2516","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","281","// if the source is a player and they are damaging themselves, log to debug but continue","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2517","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","297","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2518","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","298","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a player that is self-damaging with a spell that is ignored, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2519","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","303","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2520","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","304","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a player that is self-damaging, continuing.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2521","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","306","// if the source is a player and they are damaging unit that is friendly, log to debug but continue","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2522","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","309","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2523","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","310","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a player that is damaging a friendly unit, continuing.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2524","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","315","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2525","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","316","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is an enemy player, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2526","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","329","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2527","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","330","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a creature that is self-damaging with an aura that shares damage, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2528","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","339","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2529","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","340","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Source is a player-controlled pet or summon, returning original value of ({}).', amount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2530","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","357","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2531","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","359","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Spell damage based on percent of max health. Ignore level scaling.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2532","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","360","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2533","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","369","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2534","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","371","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2535","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","383","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2536","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","385","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2537","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","398","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2538","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","400","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Spell damage based on percent of max health. Ignore level scaling.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2539","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","401","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2540","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","410","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2541","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","412","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2542","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","426","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2543","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","428","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Spell damage based on percent of max health. Ignore level scaling.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2544","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","429","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2545","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","439","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2546","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","441","LOG_DEBUG('module.AutoBalance_DamageHealingCC',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2547","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","450","if (_debug_damage_and_healing)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2548","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","451","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_Modify_Damage_Healing: Returning modified {}: ({}) * ({}) = ({})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2549","BUG","Other","HIGH","modules\mod-autobalance\src\ABUnitScript.cpp","522","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_isAuraWithEffectType: SpellInfo is null, returning false.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2550","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","530","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_isAuraWithEffectType: SpellInfo has no effects, returning false.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2551","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","541","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_isAuraWithEffectType: SpellInfo has an effect that is not an aura, continuing to next effect.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2552","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","548","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_isAuraWithEffectType: SpellInfo has an aura of the target type, returning true.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
